"","MSSubClass","MSZoning","LotFrontage","LotArea","Street","Alley","LotShape","LandContour","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","ExterQual","ExterCond","Foundation","BsmtQual","BsmtFinSF1","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","Heating","HeatingQC","CentralAir","1stFlrSF","2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","GarageFinish","GarageCars","GarageArea","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","3SsnPorch","ScreenPorch","PoolArea","PoolQC","MiscVal","MoSold","YrSold","SaleType","SaleCondition","YrSold_YearBuilt","YearRemodel_YearBuilt","YrSold_YearRemodel"
"1159",20,4,92,11932,2,NA,4,4,3,1,21,2,3,1,3,8,5,2007,2008,2,2,13,14,3,5,3,3,0,0,1580,1580,2,1,2,1580,0,0,1580,0,0,2,0,3,1,3,7,7,0,2,3,830,3,0,24,0,0,0,0,NA,0,6,2008,3,6,1,1,0
"1160",60,4,76,9120,2,NA,4,4,5,1,17,3,3,1,6,6,6,1974,1974,4,2,7,7,3,5,2,4,442,0,459,901,2,5,2,943,933,0,1876,0,0,2,1,4,1,3,8,7,1,2,2,540,3,0,69,0,0,0,0,NA,0,7,2008,9,5,34,0,34
"1161",160,4,24,2280,2,NA,4,4,5,1,15,3,3,4,6,6,5,1978,1978,2,2,10,3,4,5,2,3,311,0,544,855,2,2,2,855,601,0,1456,0,0,2,1,3,1,4,7,7,1,3,2,440,3,26,0,0,0,0,0,NA,0,7,2010,9,5,32,0,32
"1162",20,4,NA,14778,2,NA,1,3,2,1,7,5,3,1,3,6,7,1954,2006,4,2,7,7,3,5,2,4,728,0,568,1296,2,1,2,1640,0,0,1640,1,0,1,0,3,1,3,7,7,1,3,2,924,3,108,0,0,216,0,0,NA,0,11,2008,9,5,54,52,2
"1163",20,4,109,8724,2,NA,4,4,5,1,19,3,3,1,3,5,5,1968,1968,2,2,13,14,4,5,2,3,492,0,402,894,2,3,2,894,0,0,894,0,0,1,0,3,1,4,5,7,1,1,2,450,3,0,0,0,0,0,0,NA,0,5,2007,9,5,39,0,39
"1164",90,4,60,12900,2,NA,4,4,5,1,19,2,3,3,7,4,4,1969,1969,2,2,10,11,4,5,2,3,1198,0,0,1198,2,5,2,1258,0,0,1258,2,0,0,2,0,2,4,6,7,0,3,2,400,3,120,0,0,0,0,0,NA,0,1,2008,9,3,39,0,39
"1165",80,4,NA,16157,2,NA,1,4,3,1,25,2,3,1,8,5,7,1978,1978,2,2,10,11,4,5,3,3,680,391,289,1360,2,1,2,1432,0,0,1432,1,0,1,1,2,1,3,5,7,1,3,2,588,3,168,180,0,0,0,0,NA,0,6,2007,9,5,29,0,29
"1166",20,4,79,9541,2,NA,1,4,5,1,16,3,3,1,3,7,5,2009,2009,2,2,13,14,3,5,3,3,0,0,1502,1502,2,1,2,1502,0,0,1502,0,0,2,0,3,1,3,7,7,0,2,2,644,3,0,114,0,0,0,0,NA,0,9,2009,7,6,0,0,0
"1167",20,4,64,10475,2,NA,1,4,1,1,6,3,3,1,3,8,5,2008,2008,2,2,13,14,3,5,3,3,0,0,1694,1694,2,1,2,1694,0,0,1694,0,0,2,0,3,1,3,7,7,0,2,3,776,3,160,33,0,0,0,0,NA,0,2,2010,9,5,2,0,2
"1168",60,4,58,10852,2,NA,1,4,5,1,9,7,3,1,6,6,5,2000,2000,2,2,13,14,4,5,3,3,786,0,173,959,2,1,2,959,712,0,1671,1,0,2,1,3,1,4,7,7,1,1,2,472,3,0,38,0,0,0,0,NA,0,2,2006,9,5,6,0,6
"1169",70,4,120,13728,2,NA,4,4,1,1,8,3,3,1,6,6,7,1935,1986,4,2,12,13,4,5,2,4,626,0,501,1127,2,1,2,1236,872,0,2108,0,0,2,0,4,1,3,7,7,2,3,2,540,3,0,0,0,0,90,0,NA,0,7,2008,9,5,73,51,22
"1170",60,4,118,35760,2,NA,1,4,2,1,14,3,3,1,6,10,5,1995,1996,4,2,7,7,3,3,3,1,1387,0,543,1930,2,1,2,1831,1796,0,3627,1,0,3,1,4,1,3,10,7,1,1,3,807,3,361,76,0,0,0,0,NA,0,7,2006,9,5,11,1,10
"1171",80,4,76,9880,2,NA,4,4,5,1,12,3,3,1,8,6,6,1977,1977,2,2,10,11,4,5,2,4,522,0,574,1096,2,5,2,1118,0,0,1118,1,0,1,0,3,1,4,6,7,1,1,1,358,3,203,0,0,0,0,576,4,0,7,2008,9,5,31,0,31
"1172",20,4,76,9120,2,NA,4,4,5,1,13,3,3,1,3,6,6,1958,1958,4,2,9,9,4,5,2,4,662,0,599,1261,2,1,2,1261,0,0,1261,1,0,1,0,3,1,4,6,7,1,2,2,433,3,0,0,0,0,288,0,NA,1400,11,2008,9,5,50,0,50
"1173",160,2,35,4017,2,3,1,4,5,1,21,3,3,5,6,7,5,2006,2007,2,2,9,9,3,5,3,3,0,0,625,625,2,1,2,625,625,0,1250,0,0,2,1,2,1,3,5,7,0,1,2,625,3,0,54,0,0,0,0,NA,0,3,2008,9,5,2,1,1
"1174",50,4,138,18030,2,NA,1,1,5,1,5,3,3,1,1,5,6,1946,1994,2,2,9,9,4,5,2,4,152,469,977,1598,2,5,2,1636,971,479,3086,0,0,3,0,3,1,1,12,1,1,NA,0,0,3,122,0,0,0,0,0,NA,0,3,2007,9,5,61,48,13
"1175",70,4,80,16560,2,NA,1,4,5,1,7,3,3,1,6,6,8,1932,1950,2,2,14,15,4,5,1,3,503,0,449,952,2,5,2,1170,1175,0,2345,0,0,2,1,4,1,4,9,7,1,3,2,360,3,0,0,0,0,0,0,NA,0,7,2006,9,5,74,18,56
"1176",50,4,85,10678,2,NA,4,4,5,1,14,3,3,1,1,8,5,1992,2000,4,2,7,7,3,5,3,3,700,0,983,1683,2,1,2,2129,743,0,2872,0,0,2,1,4,1,3,9,7,1,1,2,541,3,0,33,0,0,0,0,NA,0,4,2007,9,5,15,8,7
"1177",20,4,37,6951,2,NA,1,4,2,1,12,3,3,1,3,5,5,1984,1985,2,2,7,11,4,5,2,4,658,0,218,876,2,5,2,923,0,0,923,1,0,1,0,3,1,4,5,7,0,3,1,264,3,362,0,0,0,0,0,NA,0,10,2008,9,5,24,1,23
"1178",50,5,NA,3950,2,2,4,1,5,1,18,1,3,1,1,6,8,1926,2004,2,2,9,9,4,5,2,4,468,0,350,818,2,5,2,818,406,0,1224,0,0,1,0,3,1,4,5,7,0,3,1,210,1,0,0,116,0,0,0,NA,0,12,2009,9,5,83,78,5
"1179",50,4,54,7681,2,NA,1,4,3,1,7,3,3,1,1,5,6,1921,1950,2,2,14,15,4,5,1,4,0,0,731,731,2,1,2,820,523,0,1343,0,0,1,1,3,1,4,7,7,1,3,1,186,3,192,0,102,0,0,0,NA,0,7,2009,9,5,88,29,59
"1180",20,4,77,8335,2,NA,4,4,1,1,8,3,3,1,3,5,5,1954,1954,2,2,14,15,4,5,4,NA,0,0,0,0,2,3,2,1124,0,0,1124,0,0,1,0,3,1,4,5,4,1,NA,0,0,1,0,36,190,0,0,0,NA,0,4,2006,9,5,52,0,52
"1181",60,4,NA,11170,2,NA,2,4,1,1,24,3,3,1,6,7,5,1990,1991,2,2,9,9,4,5,6,3,1216,0,0,1216,2,1,2,1298,1216,0,2514,0,0,2,1,4,1,4,8,7,0,1,2,693,3,0,0,0,0,0,0,NA,0,4,2006,9,5,16,1,15
"1182",120,5,64,5587,2,NA,1,2,5,2,7,3,3,5,3,8,5,2008,2008,4,2,6,6,1,5,3,1,1480,0,120,1600,2,1,2,1652,0,0,1652,1,1,2,0,2,1,3,5,7,1,1,2,482,3,162,53,0,153,0,0,NA,0,11,2008,7,6,0,0,0
"1183",60,4,160,15623,2,NA,1,4,1,1,14,3,3,1,6,10,5,1996,1996,4,2,14,8,3,5,3,1,2096,0,300,2396,2,1,2,2411,2065,0,4476,1,0,3,1,4,1,1,10,7,2,1,3,813,3,171,78,0,0,0,555,2,0,7,2007,9,1,11,0,11
"1184",30,4,60,10800,2,2,4,4,5,1,18,3,3,1,3,5,6,1920,1950,4,2,12,13,4,5,1,4,821,0,299,1120,2,1,2,1130,0,0,1130,1,0,1,0,2,1,4,5,7,1,3,2,720,3,229,0,0,0,0,0,NA,0,6,2006,9,5,86,30,56
"1185",20,4,50,35133,1,NA,4,4,5,2,24,3,3,1,3,5,4,1963,1963,4,2,9,9,4,5,2,4,1159,0,413,1572,2,3,2,1572,0,0,1572,1,0,1,1,3,1,4,5,7,2,2,3,995,3,0,263,0,0,263,0,NA,0,5,2007,9,5,44,0,44
"1186",50,4,60,9738,2,NA,4,4,5,1,8,3,3,1,1,5,7,1924,1950,2,2,1,1,4,3,1,4,392,0,392,784,2,3,2,949,272,0,1221,1,0,1,0,4,1,4,7,7,0,3,1,392,3,0,0,236,0,0,0,NA,0,3,2006,9,5,82,26,56
"1187",190,4,107,10615,2,NA,1,1,1,2,18,1,1,2,6,3,5,1900,1970,2,2,7,7,4,5,2,2,440,0,538,978,2,5,2,1014,685,0,1699,1,0,2,0,3,2,4,7,7,0,3,2,420,3,0,74,0,0,0,0,NA,0,8,2009,9,1,109,70,39
"1188",20,4,89,12461,2,NA,4,4,1,1,14,3,3,1,3,8,5,1994,1995,2,2,8,8,3,5,3,3,1456,0,168,1624,2,1,2,1624,0,0,1624,1,0,2,0,2,1,3,5,7,1,2,3,757,3,0,114,192,0,0,0,NA,0,7,2006,9,5,12,1,11
"1189",60,4,68,8935,2,NA,1,4,5,1,6,3,3,1,6,7,5,2002,2002,2,2,13,14,3,5,3,3,0,0,831,831,2,1,2,831,829,0,1660,0,0,2,1,3,1,3,7,7,0,2,2,493,3,144,68,0,0,0,0,NA,0,7,2009,9,5,7,0,7
"1190",60,4,60,7500,2,NA,4,4,5,1,9,3,3,1,6,7,5,1999,1999,2,2,13,14,4,5,3,4,0,0,994,994,2,3,2,1028,776,0,1804,0,0,2,1,3,1,3,7,7,1,1,2,442,3,140,60,0,0,0,0,NA,0,6,2010,9,5,11,0,11
"1191",190,4,NA,32463,2,NA,4,3,5,2,12,3,3,2,3,4,4,1961,1975,2,2,9,9,4,3,2,4,1159,0,90,1249,2,1,2,1622,0,0,1622,1,0,1,0,3,1,4,7,7,1,1,4,1356,3,439,0,0,0,0,0,NA,0,3,2007,9,5,46,14,32
"1192",160,2,24,2645,2,3,4,4,5,1,21,3,3,4,6,8,5,1999,2000,2,2,9,9,3,5,3,3,0,0,776,776,2,1,2,764,677,0,1441,0,0,2,1,2,1,3,5,7,0,3,2,492,3,206,0,0,0,0,0,NA,0,11,2007,9,5,8,1,7
"1193",50,5,60,9600,2,2,4,4,5,1,18,3,3,1,1,5,8,1925,1994,3,2,13,14,4,5,3,4,0,0,702,702,2,3,2,842,630,0,1472,0,0,1,0,3,1,3,6,7,0,3,1,250,2,0,0,84,0,0,0,NA,0,7,2007,9,5,82,69,13
"1194",120,5,NA,4500,2,NA,4,4,3,1,12,3,3,5,3,6,5,1999,1999,4,2,13,14,4,5,3,1,883,0,341,1224,2,1,2,1224,0,0,1224,1,0,2,0,2,1,4,5,7,0,1,2,402,3,0,304,0,0,0,0,NA,0,6,2009,9,5,10,0,10
"1195",60,4,80,9364,2,NA,4,4,1,1,19,3,3,1,6,6,7,1969,1969,2,2,7,7,4,5,2,4,371,0,292,663,2,5,2,663,689,0,1352,0,0,1,1,4,1,4,7,7,0,1,1,299,3,379,36,0,0,0,0,NA,0,3,2010,9,5,41,0,41
"1196",60,4,51,8029,2,NA,1,4,5,1,9,3,3,1,6,6,5,2005,2005,2,2,13,14,4,5,3,3,0,0,728,728,2,1,2,728,728,0,1456,0,0,2,1,3,1,3,8,7,0,1,2,400,3,100,24,0,0,0,0,NA,0,7,2008,9,5,3,0,3
"1197",60,4,58,14054,2,NA,1,4,5,1,9,3,3,1,6,7,5,2006,2006,2,2,13,14,3,5,3,3,0,0,879,879,2,1,2,879,984,0,1863,0,0,2,1,4,1,3,9,7,1,1,3,660,3,100,17,0,0,0,0,NA,0,11,2006,7,6,0,0,0
"1198",75,5,65,8850,2,NA,1,1,1,1,18,3,3,1,5,7,6,1916,1950,2,2,9,9,4,5,1,4,0,0,815,815,2,1,2,815,875,0,1690,0,0,1,0,3,1,4,7,7,1,3,1,225,3,0,0,330,0,0,0,NA,0,7,2006,5,5,90,34,56
"1199",20,4,70,9100,2,NA,4,4,5,1,6,3,3,1,3,7,5,2001,2001,2,2,13,14,3,5,3,3,0,0,1212,1212,2,1,2,1212,0,0,1212,0,0,2,0,3,1,3,6,7,0,2,2,573,3,356,0,0,0,0,0,NA,0,6,2009,9,5,8,0,8
"1200",20,4,75,11235,2,NA,4,4,5,1,19,3,3,1,3,4,5,1963,1979,2,2,7,7,4,5,2,4,547,0,504,1051,2,3,2,1382,0,0,1382,0,0,1,1,3,1,4,6,7,1,3,2,459,3,0,82,0,0,0,0,NA,0,10,2006,9,5,43,16,27
"1201",20,4,71,9353,2,NA,4,4,5,1,13,3,3,1,3,4,5,1970,1970,2,2,9,9,4,5,2,4,0,0,864,864,2,3,2,864,0,0,864,0,0,1,0,3,1,4,5,7,0,3,1,280,3,0,0,0,0,0,0,NA,0,7,2006,8,1,36,0,36
"1202",60,4,80,10400,2,NA,4,4,1,1,6,3,3,1,6,7,5,1998,1998,2,2,13,14,4,5,3,3,0,0,866,866,2,1,2,866,913,0,1779,0,0,2,1,3,1,3,6,7,0,2,2,546,3,198,36,0,0,0,0,NA,0,3,2009,9,5,11,0,11
"1203",50,5,50,6000,2,NA,4,4,1,1,4,3,3,1,1,5,8,1925,1997,2,2,14,15,4,5,1,4,0,0,884,884,2,1,2,884,464,0,1348,1,0,1,0,3,1,4,5,7,1,3,1,216,1,0,0,208,0,0,0,NA,0,5,2009,9,5,84,72,12
"1204",20,4,75,9750,2,NA,4,4,5,1,6,3,3,1,3,7,5,2000,2001,2,2,13,14,3,5,3,3,0,0,1630,1630,2,1,2,1630,0,0,1630,0,0,2,0,3,1,3,6,7,1,3,2,451,3,74,234,0,0,0,0,NA,0,10,2009,9,5,9,1,8
"1205",20,4,78,10140,2,NA,4,4,5,1,17,3,3,1,3,5,6,1975,1975,2,2,7,7,4,5,2,3,788,0,268,1056,2,1,2,1074,0,0,1074,1,0,1,1,3,1,4,6,7,0,2,2,495,3,0,88,0,0,0,0,NA,0,7,2006,9,5,31,0,31
"1206",20,4,90,14684,2,NA,1,4,2,1,20,3,3,1,3,7,7,1990,1991,4,2,7,7,3,5,2,3,485,177,1496,2158,2,3,2,2196,0,0,2196,0,0,2,0,3,1,3,7,7,1,2,3,701,3,84,70,0,0,0,0,NA,0,6,2009,9,5,19,1,18
"1207",20,3,NA,8900,2,NA,4,4,5,1,20,3,3,1,3,4,4,1966,1966,2,2,7,7,4,5,2,4,1056,0,0,1056,2,5,2,1056,0,0,1056,1,0,1,0,2,1,4,5,7,0,3,1,384,3,0,42,0,0,0,0,NA,0,11,2006,9,5,40,0,40
"1208",20,4,70,9135,2,NA,4,4,5,1,6,3,3,1,3,6,5,2003,2003,2,2,13,14,3,5,3,3,340,0,1342,1682,2,1,2,1700,0,0,1700,1,0,2,0,3,1,3,7,7,0,2,2,544,3,192,23,0,0,0,0,NA,0,5,2006,9,5,3,0,3
"1209",20,4,70,7763,2,NA,4,4,5,1,13,3,3,1,3,5,7,1962,1980,2,2,9,9,4,3,2,4,504,108,319,931,2,5,2,1283,0,0,1283,1,0,1,0,3,1,4,6,7,0,3,2,506,3,0,0,0,0,0,0,NA,0,10,2008,9,5,46,18,28
"1210",20,4,85,10182,2,NA,1,4,2,1,21,9,3,1,3,8,5,2006,2006,4,2,13,14,3,5,3,1,1220,0,440,1660,2,1,2,1660,0,0,1660,1,0,2,0,3,1,3,8,7,1,2,2,500,3,322,50,0,0,0,0,NA,0,5,2006,7,6,0,0,0
"1211",60,4,70,11218,2,NA,4,4,5,1,20,3,3,1,6,6,5,1992,1992,2,2,14,15,3,5,3,3,0,0,1055,1055,2,1,2,1055,790,0,1845,0,0,2,1,3,1,3,8,7,1,2,2,462,3,635,104,0,0,0,0,NA,400,5,2010,9,5,18,0,18
"1212",50,4,152,12134,2,NA,1,1,5,2,9,3,3,1,1,8,7,1988,2005,2,2,14,15,3,5,6,3,427,0,132,559,2,3,2,1080,672,0,1752,0,0,2,0,4,1,4,8,7,0,2,2,492,3,325,12,0,0,0,0,NA,0,6,2010,9,5,22,17,5
"1213",30,4,50,9340,2,NA,4,4,5,1,8,3,3,1,3,4,6,1941,1950,4,2,9,9,4,5,2,4,344,0,328,672,2,5,2,672,0,0,672,1,0,1,0,2,1,4,4,7,0,3,1,234,1,0,113,0,0,0,0,NA,0,8,2009,9,5,68,9,59
"1214",80,4,NA,10246,2,NA,1,4,2,1,19,3,3,1,8,4,9,1965,2001,2,2,13,14,4,3,2,4,648,0,0,648,2,1,2,960,0,0,960,1,1,0,0,0,1,4,3,7,0,3,1,364,3,88,0,0,0,0,0,NA,0,5,2006,9,5,41,36,5
"1215",85,4,69,10205,2,NA,1,4,5,1,13,3,3,1,7,5,5,1962,1962,2,2,9,9,4,5,2,4,784,0,141,925,2,5,2,999,0,0,999,1,0,1,0,3,1,4,6,7,0,3,1,300,3,150,72,0,0,0,0,NA,0,5,2006,9,5,44,0,44
"1216",20,4,99,7094,2,NA,1,4,5,1,19,3,3,1,3,5,5,1966,1966,2,2,13,14,4,5,2,4,180,374,340,894,2,5,2,894,0,0,894,0,0,1,0,3,1,4,5,7,0,2,1,384,3,0,0,0,0,0,0,NA,0,5,2007,9,5,41,0,41
"1217",90,5,68,8930,2,NA,4,4,5,1,19,6,3,3,1,6,5,1978,1978,2,2,13,14,4,5,4,NA,0,0,0,0,2,5,2,1318,584,0,1902,0,0,2,0,4,2,4,8,7,0,3,2,539,3,0,0,0,0,0,0,NA,0,4,2010,9,5,32,0,32
"1218",20,2,72,8640,2,NA,4,4,5,1,21,3,3,1,3,8,5,2009,2009,2,2,6,6,3,5,3,3,936,0,364,1300,2,1,2,1314,0,0,1314,1,0,2,0,3,1,3,6,7,0,2,2,552,3,135,112,0,0,0,0,NA,0,9,2009,7,6,0,0,0
"1219",50,5,52,6240,2,NA,4,4,5,1,4,3,3,1,1,4,5,1947,1950,2,2,1,1,4,5,4,NA,0,0,0,0,2,3,1,672,240,0,912,0,0,1,0,2,1,4,3,7,0,NA,0,0,1,0,0,0,0,0,0,NA,0,7,2006,9,5,59,3,56
"1220",160,5,21,1680,2,NA,4,4,5,1,3,3,3,4,6,6,5,1971,1971,2,2,6,6,4,5,2,4,0,0,672,672,2,5,2,672,546,0,1218,0,0,1,1,3,1,4,7,7,0,NA,0,0,1,201,0,0,0,0,0,NA,0,4,2006,9,1,35,0,35
"1221",20,4,66,7800,2,NA,1,4,5,1,13,3,3,1,3,5,5,1964,1964,2,2,14,15,4,5,2,4,312,600,0,912,2,5,2,912,0,0,912,0,0,1,0,2,1,4,5,7,0,3,1,288,3,0,0,0,0,0,0,NA,0,11,2006,9,1,42,0,42
"1222",20,4,55,8250,2,NA,4,4,5,1,19,2,3,1,3,5,5,1968,1968,4,2,7,7,4,5,2,4,250,492,210,952,2,1,2,1211,0,0,1211,0,0,1,0,3,1,4,5,7,1,3,1,322,3,0,63,0,0,0,0,NA,0,8,2008,9,5,40,0,40
"1223",50,4,78,10496,2,NA,4,4,5,1,13,1,3,1,1,6,6,1949,1950,2,2,14,15,4,5,2,4,196,0,844,1040,2,1,2,1168,678,0,1846,0,0,2,0,3,1,4,7,7,1,3,1,315,3,0,0,0,0,0,0,NA,0,1,2007,9,5,58,1,57
"1224",20,4,89,10680,2,NA,4,4,5,1,13,3,3,1,3,5,3,1951,1951,4,2,14,15,4,5,2,4,756,0,1380,2136,2,5,1,2136,0,0,2136,0,0,2,0,4,1,4,7,5,0,3,2,528,3,0,30,0,0,0,0,NA,0,10,2006,9,5,55,0,55
"1225",60,4,60,15384,2,NA,1,4,5,1,9,7,3,1,6,7,5,2004,2005,2,2,13,14,3,5,3,3,724,0,64,788,2,1,2,788,702,0,1490,1,0,2,1,3,1,3,8,7,1,1,2,388,3,100,75,0,0,0,0,NA,0,2,2008,9,5,4,1,3
"1226",80,4,65,10482,2,NA,4,4,5,1,13,3,3,1,8,6,8,1958,1958,4,2,13,14,4,3,2,4,507,0,81,588,2,1,2,1138,0,0,1138,0,1,1,0,3,1,4,6,7,0,2,1,264,3,224,0,0,0,0,0,NA,0,6,2007,9,5,49,0,49
"1227",60,4,86,14598,2,NA,1,4,2,1,21,2,3,1,6,6,5,2007,2007,2,2,13,14,3,5,3,3,0,0,894,894,2,1,2,894,1039,0,1933,0,0,2,1,4,1,3,9,7,1,1,3,668,3,100,18,0,0,0,0,NA,0,1,2008,9,5,1,0,1
"1228",20,4,72,8872,2,NA,4,4,1,1,13,3,3,1,3,5,8,1965,2008,2,2,13,14,4,5,2,4,595,0,317,912,2,1,2,912,0,0,912,1,0,1,0,2,1,3,5,7,0,3,2,576,3,0,240,0,0,0,0,NA,0,12,2008,9,5,43,43,0
"1229",120,4,65,8769,2,NA,4,4,1,1,16,3,3,5,3,9,5,2008,2008,4,2,9,9,1,5,3,1,1540,0,162,1702,2,1,2,1702,0,0,1702,1,0,1,1,1,1,1,7,7,1,1,3,1052,3,0,72,0,0,224,0,NA,0,10,2008,7,6,0,0,0
"1230",80,4,70,7910,2,NA,4,4,5,1,13,3,3,1,8,5,5,1960,1960,4,2,4,7,4,5,2,4,666,0,409,1075,2,3,2,1507,0,0,1507,0,0,2,0,4,1,4,7,1,0,3,1,404,3,0,0,0,0,0,0,NA,0,8,2008,9,5,48,0,48
"1231",90,4,NA,18890,2,NA,1,4,5,1,19,2,6,3,1,5,5,1977,1977,6,2,10,11,4,5,2,3,498,211,652,1361,2,1,2,1361,1259,0,2620,0,0,2,2,4,2,4,12,7,1,2,2,600,1,155,24,145,0,0,0,NA,8300,8,2007,9,5,30,0,30
"1232",90,4,70,7728,2,NA,4,4,5,1,13,3,3,3,8,5,6,1962,1962,4,2,14,15,4,5,2,4,803,0,303,1106,2,5,2,1190,0,0,1190,1,0,1,0,3,1,4,6,7,0,3,2,540,3,0,18,0,0,0,0,NA,0,5,2006,9,5,44,0,44
"1233",90,4,70,9842,2,NA,4,4,3,1,13,3,3,3,3,4,5,1962,1962,2,2,7,7,4,5,4,NA,0,0,0,0,2,5,2,1224,0,0,1224,0,0,2,0,2,2,4,6,7,0,3,2,462,3,0,0,0,0,0,0,NA,0,3,2007,9,5,45,0,45
"1234",20,4,NA,12160,2,NA,1,4,5,1,13,3,3,1,3,5,5,1959,1959,4,2,10,11,4,5,2,4,1000,0,188,1188,2,2,2,1188,0,0,1188,1,0,1,0,3,1,4,6,7,0,2,2,531,3,0,0,0,0,0,0,NA,0,5,2010,1,1,51,0,51
"1235",70,3,55,8525,2,NA,4,1,5,1,23,3,3,1,6,5,6,1911,1950,2,2,9,9,4,5,3,4,0,0,940,940,2,5,1,1024,940,0,1964,0,0,1,1,4,1,4,7,7,0,NA,0,0,1,0,192,0,0,0,0,NA,0,11,2008,9,1,97,39,58
"1236",70,4,96,13132,2,NA,4,4,5,1,7,3,3,1,6,5,5,1914,1950,2,2,14,15,4,5,1,3,0,0,747,747,2,3,2,892,892,0,1784,0,0,1,1,4,1,4,9,7,0,3,1,180,1,203,40,0,0,0,0,NA,0,7,2006,9,5,92,36,56
"1237",160,4,36,2628,2,NA,4,4,5,1,16,3,3,4,6,7,5,2003,2003,2,2,13,16,3,5,3,3,0,0,764,764,2,1,2,764,862,0,1626,0,0,2,1,2,1,3,6,7,0,2,2,474,3,0,27,0,0,0,0,NA,0,6,2010,9,5,7,0,7
"1238",60,4,41,12393,2,NA,2,4,3,1,6,3,3,1,6,7,5,2004,2005,2,2,13,14,3,5,3,3,0,0,847,847,2,1,2,847,1101,0,1948,0,0,2,1,4,1,3,8,7,1,1,2,434,3,100,48,0,0,0,0,NA,0,9,2006,9,5,2,1,1
"1239",20,4,63,13072,2,NA,4,4,5,1,20,6,3,1,3,6,5,2005,2005,2,2,13,14,3,5,3,3,0,0,1141,1141,2,1,2,1141,0,0,1141,0,0,1,1,3,1,4,6,7,0,3,2,484,3,0,0,0,0,0,0,NA,0,3,2006,9,1,1,0,1
"1240",20,4,64,9037,2,NA,1,2,5,1,24,3,3,1,3,8,5,2006,2006,4,2,13,14,3,5,3,3,428,0,1048,1476,2,1,2,1484,0,0,1484,0,0,2,0,2,1,1,6,7,1,2,2,472,3,120,33,0,0,0,0,NA,0,12,2007,9,5,1,0,1
"1241",60,4,65,8158,2,NA,4,4,5,1,6,3,3,1,6,7,5,2003,2003,2,2,13,14,3,5,3,3,550,0,334,884,2,1,2,884,884,0,1768,1,0,2,1,3,1,3,8,7,0,2,2,543,3,0,63,0,0,0,0,NA,0,7,2008,9,5,5,0,5
"1242",20,4,83,9849,2,NA,4,4,5,1,21,3,3,1,3,7,6,2007,2007,4,2,13,14,3,5,3,3,0,0,1689,1689,2,1,2,1689,0,0,1689,0,0,2,0,3,1,3,7,7,0,2,3,954,3,0,56,0,0,0,0,NA,0,6,2007,7,6,0,0,0
"1243",85,4,85,10625,2,NA,4,4,5,1,17,3,3,1,7,7,6,1974,1974,2,2,10,11,4,5,2,3,885,168,0,1053,2,5,2,1173,0,0,1173,1,0,2,0,3,1,3,6,7,2,2,2,528,3,0,120,0,0,0,0,NA,0,1,2010,9,4,36,0,36
"1244",20,4,107,13891,2,NA,4,4,5,1,16,3,3,1,3,10,5,2006,2006,2,2,13,14,1,5,3,1,1386,0,690,2076,2,1,2,2076,0,0,2076,1,0,2,1,2,1,1,7,7,1,1,3,850,3,216,229,0,0,0,0,NA,0,9,2006,7,6,0,0,0
"1245",70,4,NA,11435,2,NA,1,2,1,2,7,3,3,1,6,8,7,1929,1950,2,2,4,13,4,5,3,3,0,0,792,792,2,2,2,792,725,0,1517,0,0,1,0,3,1,3,7,7,2,3,2,400,3,0,0,0,0,0,0,NA,0,6,2006,9,5,77,21,56
"1246",80,4,78,12090,2,NA,4,4,5,1,17,3,3,1,8,6,7,1984,2003,4,2,13,14,4,5,2,3,0,0,585,585,2,1,2,1140,728,0,1868,0,0,3,1,3,1,4,7,7,1,1,2,477,3,268,112,0,0,147,0,NA,0,1,2007,9,1,23,19,4
"1247",60,2,65,8125,2,NA,4,4,5,1,21,3,3,1,6,7,5,2005,2006,2,2,13,14,3,5,3,3,0,0,756,756,2,1,2,756,797,0,1553,0,0,2,1,3,1,3,6,7,0,2,2,615,3,0,45,0,0,0,0,NA,0,3,2006,7,6,1,1,0
"1248",80,4,NA,12328,2,NA,1,4,5,1,12,3,3,1,8,6,5,1976,1976,2,2,7,7,4,5,2,4,539,0,473,1012,2,5,2,1034,0,0,1034,1,0,1,0,3,1,4,6,7,0,3,3,888,3,0,0,0,0,0,0,NA,0,5,2010,9,5,34,0,34
"1249",75,5,60,9600,2,2,4,4,5,1,18,3,3,1,5,6,5,1917,1950,2,2,1,1,4,5,1,3,319,0,416,735,5,2,1,1134,924,0,2058,0,0,1,1,3,1,4,8,7,1,3,2,396,2,0,0,259,0,0,0,NA,0,4,2008,9,5,91,33,58
"1250",20,4,60,7200,2,NA,4,4,5,1,13,3,3,1,3,5,7,1950,1950,2,2,9,9,4,5,2,4,534,96,246,876,2,5,2,988,0,0,988,0,0,1,0,3,1,4,6,7,0,3,1,276,3,0,80,0,0,0,0,NA,0,5,2007,9,5,57,0,57
